Project Name,Suspect USDT support?,Skip,Added,Web3 but no stablecoin,General Stablecoin Adoption,To be Added,Processed?,In Admin,TG/TON appstore (no main URL),Final Status,Website,X Link,X Handle,Telegram,Category,Release Date,Product Status,The Grid Status,Profile Name,Root ID,Matched URL,Matched via,Ecosystem/Chain,Source,Notes,Evidence & Source URLs
Rango,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://app.rango.exchange,,https://twitter.com/RangoExchange,,Exchanges & On-Ramps,,,✅ Found,Rango,id1741256421-1jntz31HS5ajVTuRTX6viQ,https://admin.thegrid.id/profiles/?rootId=id1741256421-1jntz31HS5ajVTuRTX6viQ,Social Handle: Socials Lens - Twitter / X,avalanche,https://core.app/discover/projects,Live,
Coinone,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://coinone.co.kr/,,https://x.com/CoinoneOfficial,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Simplex,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.simplex.com/,,https://x.com/SimplexCC,,Exchanges & On-Ramps,,,✅ Found,Nuvei,id1754572395-dI40IpuDSM-gblaPoDO21w,https://admin.thegrid.id/profiles/?rootId=id1754572395-dI40IpuDSM-gblaPoDO21w,Name: Product,avalanche,https://core.app/discover/projects,Live,
CryptoMKT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.cryptomkt.com/,,https://x.com/CryptoMKT,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Pangolin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://pangolin.exchange/,,https://twitter.com/pangolindex,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
GMX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://gmx.io/,,https://twitter.com/GMX_IO,,Exchanges & On-Ramps,,,✅ Found,GMX,id1759303804-IsiCh5sgTiy0uroW8J2JBA,https://admin.thegrid.id/profiles/?rootId=id1759303804-IsiCh5sgTiy0uroW8J2JBA,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
entry.fun,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://entry.fun/avalanche,,https://x.com/entrydotfun,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
HTX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.htx.com/,,https://x.com/HTX_Global,,Exchanges & On-Ramps,,,✅ Found,HTX,1845,https://admin.thegrid.id/profiles/?rootId=1845,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
ZKP2P,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.zkp2p.xyz/,,https://x.com/zkp2p,,Exchanges & On-Ramps,,,✅ Found,ZKP2P,id1755068913-AaLtmCkJTRaVqgHQfdEizw,https://admin.thegrid.id/profiles/?rootId=id1755068913-AaLtmCkJTRaVqgHQfdEizw,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Coin Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://coin.space/,,https://x.com/CoinAppWallet,,Exchanges & On-Ramps,,,✅ Found,CoinSpace,id1761762813-zyo1ePRjQ6GOJL_lQnWyxw,https://admin.thegrid.id/profiles/?rootId=id1761762813-zyo1ePRjQ6GOJL_lQnWyxw,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
OKEx,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.oklink.com/,,https://x.com/OKLink,,Exchanges & On-Ramps,,,✅ Found,OKLink,id1741256382-A7OLaPFdSbCc_7gu1QYzHg,https://admin.thegrid.id/profiles/?rootId=id1741256382-A7OLaPFdSbCc_7gu1QYzHg,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Mt Pelerin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.mtpelerin.com/,,https://twitter.com/mtpelerin,,Exchanges & On-Ramps,,,✅ Found,Mt Pelerin,id1754565484-RAxmaC1yQhyEcSzAExBoIQ,https://admin.thegrid.id/profiles/?rootId=id1754565484-RAxmaC1yQhyEcSzAExBoIQ,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Paribu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.paribu.com/,,https://www.x.com/paribucom,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Guru Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://gurunetwork.ai/,,https://x.com/xgurunetwork,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Binance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.binance.com,,https://x.com/binance,,Exchanges & On-Ramps,,,✅ Found,Binance,117,https://admin.thegrid.id/profiles/?rootId=117,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
BtcTurk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.btcturk.com/,,https://x.com/btcturk,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
BitMart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.bitmart.com/,,https://x.com/BitMartExchange,,Exchanges & On-Ramps,,,✅ Found,BitMart,id1754461128-KAxhGYCITE-ZaYO0s1Uzag,https://admin.thegrid.id/profiles/?rootId=id1754461128-KAxhGYCITE-ZaYO0s1Uzag,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Bitpanda,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.bitpanda.com/en,,https://twitter.com/bitpanda,,Exchanges & On-Ramps,,,✅ Found,Bitpanda,id1758120818--Wu2bymxQWOpFm_aDiKFPA,https://admin.thegrid.id/profiles/?rootId=id1758120818--Wu2bymxQWOpFm_aDiKFPA,Social Handle: Socials Lens - Twitter / X,avalanche,https://core.app/discover/projects,Live,
Canary Exchange,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://canary.exchange/,,https://x.com/canarydefi,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
SideShift.ai,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://sideshift.ai/,,https://twitter.com/sideshiftai,,Exchanges & On-Ramps,,,✅ Found,SideShift AI,1358,https://admin.thegrid.id/profiles/?rootId=1358,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
MetavestApp,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,http://metavest.app/,,https://twitter.com/MetavestApp,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
SkipShift,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://skipshift.io/,,https://twitter.com/SkipShiftDefi,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Flipster,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://flipster.io/,,https://x.com/flipster_io,,Exchanges & On-Ramps,,,✅ Found,Flipster,id1748266709-anNBgmVKRnq6yDZdQi3cdQ,https://admin.thegrid.id/profiles/?rootId=id1748266709-anNBgmVKRnq6yDZdQi3cdQ,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
SwapSpace,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://swapspace.co,,https://twitter.com/SwapSpaceCo,,Exchanges & On-Ramps,,,✅ Found,SwapSpace,id1763410543-VzUfizvaR6y6rdwCzRYAxA,https://admin.thegrid.id/profiles/?rootId=id1763410543-VzUfizvaR6y6rdwCzRYAxA,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Dexalot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://dexalot.com/,,https://twitter.com/dexalotcom,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Cede.store,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://cede.store,,https://twitter.com/CedeLabs,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
WAVY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://usewavy.xyz,,https://twitter.com/usewavyxyz,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
paydece,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.paydece.io/,,https://twitter.com/paydece,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Assetux,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://assetux.com,,https://twitter.com/assetux,,Exchanges & On-Ramps,,,✅ Found,Assetux,id1764912703-NNoAo_S-RAS9GnzGciU09w,https://admin.thegrid.id/profiles/?rootId=id1764912703-NNoAo_S-RAS9GnzGciU09w,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Onramp Money,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://onramp.money/,,https://twitter.com/onrampmoney?s=20,,Exchanges & On-Ramps,,,✅ Found,Onramp Money,id1741256389-hik3yXDBQxqaJDk1Lg4XkQ,https://admin.thegrid.id/profiles/?rootId=id1741256389-hik3yXDBQxqaJDk1Lg4XkQ,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Voyager,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.investvoyager.com/,,https://twitter.com/investvoyager,,Exchanges & On-Ramps,,,✅ Found,Voyager,id1737069963-E7hxGQWXSkGFU3Ep2obx-g,https://admin.thegrid.id/profiles/?rootId=id1737069963-E7hxGQWXSkGFU3Ep2obx-g,Name: Profile,avalanche,https://core.app/discover/projects,Live,
Coinbase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.coinbase.com/price/avalanche,,https://twitter.com/coinbase,,Exchanges & On-Ramps,,,✅ Found,Coinbase,1125,https://admin.thegrid.id/profiles/?rootId=1125,Name: Profile,avalanche,https://core.app/discover/projects,Live,
Sushiswap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://sushi.com/,,https://twitter.com/sushiswap,,Exchanges & On-Ramps,,,✅ Found,Sushi,id1753735222-DG6ngSjeSR-RW4CtC3y07Q,https://admin.thegrid.id/profiles/?rootId=id1753735222-DG6ngSjeSR-RW4CtC3y07Q,Name: Product,avalanche,https://core.app/discover/projects,Live,
Curve,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://avax.curve.fi/,,https://twitter.com/CurveFinance,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Complus Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://complus.exchange/,,https://twitter.com/complusnetwork,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
CoinEx,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.coinex.com/,,https://x.com/coinexcom,,Exchanges & On-Ramps,,,✅ Found,CoinEx,id1752810318-bKyeAFLcS_CHVuymwrNMsQ,https://admin.thegrid.id/profiles/?rootId=id1752810318-bKyeAFLcS_CHVuymwrNMsQ,URL: urlMain,avalanche,https://core.app/discover/projects,In Development,
BitcoinVN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://bitcoinvn.io,,https://twitter.com/bitcoin_vietnam,,Exchanges & On-Ramps,,,✅ Found,BitcoinVN,id1757616261-LwsrVw66Q7CqUP3Rgp9llQ,https://admin.thegrid.id/profiles/?rootId=id1757616261-LwsrVw66Q7CqUP3Rgp9llQ,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Wirex App,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://wirexapp.com/,,https://twitter.com/wirexapp,,Exchanges & On-Ramps,,,✅ Found,Wirex,id1746721679-TNOPb98OSzucfNYJ5WP2fQ,https://admin.thegrid.id/profiles/?rootId=id1746721679-TNOPb98OSzucfNYJ5WP2fQ,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
MevX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://mevx.io,,https://x.com/MEVX_Official,,Exchanges & On-Ramps,,,✅ Found,MevX,id1764848770-KhDJVDruSq6zsgCJXWZyYA,https://admin.thegrid.id/profiles/?rootId=id1764848770-KhDJVDruSq6zsgCJXWZyYA,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Slingshot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://slingshot.app/,,https://x.com/SlingshotCrypto,,Exchanges & On-Ramps,,,✅ Found,Slingshot,3736,https://admin.thegrid.id/profiles/?rootId=3736,URL: URLs,avalanche,https://core.app/discover/projects,Live,
Meme City,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.memecity.com/,,https://twitter.com/MemeCityonX,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
PumpSpace,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://pumpspace.io/,,https://twitter.com/pumpspace10000,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
PRDT Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://prdt.finance/,,https://twitter.com/PRDT_Finance,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
FWX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://fwx.finance,,https://twitter.com/fwxfinance,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Lucky Star Scription,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.luckstars.org/,,https://twitter.com/DuckInu_Avax,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
DexCheck,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://dexcheck.ai/info,,https://twitter.com/DexCheck_io,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
RubyDex,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://rubydex.com/en,,https://twitter.com/Ruby_Dex,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Baki,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://baki.exchange/,,https://twitter.com/canza_finance,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Igloo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://igloo.ax,,https://twitter.com/iglooax,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Bitcoin.com,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.bitcoin.com/,,https://twitter.com/bitcoincom,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
BotFi.app,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://botfi.app,,https://twitter.com/botfi_app,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
XDEFI Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.xdefi.io/,,https://twitter.com/xdefi_wallet,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Meson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://meson.fi/,,https://x.com/mesonfi,,Exchanges & On-Ramps,,,✅ Found,Meson Finance,id1762178208-1Wky1OtgTpSLSpeSsSO1nw,https://admin.thegrid.id/profiles/?rootId=id1762178208-1Wky1OtgTpSLSpeSsSO1nw,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Spell Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://install.spellwallet.io/?utm_source=core_hub,,https://x.com/spell_club,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
ParaSwap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://app.velora.xyz/#/swap?network=ethereum&version=6.2,,https://x.com/VeloraDEX,,Exchanges & On-Ramps,,,✅ Found,Velora,id1754072349-mqECsHLIQZOa_i5daSCQtQ,https://admin.thegrid.id/profiles/?rootId=id1754072349-mqECsHLIQZOa_i5daSCQtQ,Social Handle: Socials Lens - Twitter / X,avalanche,https://core.app/discover/projects,Live,
Magic Eden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://magiceden.io/,,https://x.com/MagicEden,,Exchanges & On-Ramps,,,✅ Found,Magic Eden,126,https://admin.thegrid.id/profiles/?rootId=126,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Swaps.io,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://swaps.io/,,https://x.com/swaps_io,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Edge Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://edge.app/,,https://x.com/EdgeWallet,,Exchanges & On-Ramps,,,✅ Found,Edge,id1744884376-Q5dp94IESdSFJadXJ6398A,https://admin.thegrid.id/profiles/?rootId=id1744884376-Q5dp94IESdSFJadXJ6398A,URL: urlMain,avalanche,https://core.app/discover/projects,In Development,
Kibble Exchange,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://kibble.exchange/,,https://twitter.com/KibbleExchange,,Exchanges & On-Ramps,,,✅ Found,Kibble,id1767780162-4IUrUqwXRWqN0IfZzeLeKA,https://admin.thegrid.id/profiles/?rootId=id1767780162-4IUrUqwXRWqN0IfZzeLeKA,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
LetsExchange.io,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://letsexchange.io,,https://twitter.com/letsexchange_io,,Exchanges & On-Ramps,,,✅ Found,LetsExchange,id1767780068-khuQM1zETcqxjPOVcr4RaA,https://admin.thegrid.id/profiles/?rootId=id1767780068-khuQM1zETcqxjPOVcr4RaA,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
NuFi Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://nu.fi,,https://twitter.com/nufiwallet,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
ChainARQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://chainarq.com/,,https://twitter.com/chainarq,,Exchanges & On-Ramps,,,✅ Found,ChainArq,id1757691384--SLaKwuwTgKsRTQrRVuzMg,https://admin.thegrid.id/profiles/?rootId=id1757691384--SLaKwuwTgKsRTQrRVuzMg,URL: urlMain,avalanche,https://core.app/discover/projects,In Development,
SoQuest,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://soquest.xyz,,https://x.com/soquest_xyz,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Gas.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://gas.zip,,https://twitter.com/gasdotzip,,Exchanges & On-Ramps,,,✅ Found,Gas.zip,940,https://admin.thegrid.id/profiles/?rootId=940,Name: Profile,avalanche,https://core.app/discover/projects,Live,
Virgo Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://virgo.net/,,https://x.com/virgo_coin,,Exchanges & On-Ramps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
SmolRefuel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://smolrefuel.com/,,https://twitter.com/smolrefuel,,Exchanges & On-Ramps,,,✅ Found,Smol Refuel,id1763404563-LTwUuRllTw23CCM8x9VpwA,https://admin.thegrid.id/profiles/?rootId=id1763404563-LTwUuRllTw23CCM8x9VpwA,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Rubic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://rubic.exchange/,,https://twitter.com/CryptoRubic,,Exchanges & On-Ramps,,,✅ Found,Rubic,id1762957381-EyQqoI6sQc-dqPSwA5jQ3w,https://admin.thegrid.id/profiles/?rootId=id1762957381-EyQqoI6sQc-dqPSwA5jQ3w,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
OpenOcean,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://openocean.finance/,,https://twitter.com/OpenOceanGlobal,,Exchanges & On-Ramps,,,✅ Found,OpenOcean,id1741256391-dZG6R5jYS5GL3HEwdoPmKA,https://admin.thegrid.id/profiles/?rootId=id1741256391-dZG6R5jYS5GL3HEwdoPmKA,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Synapse Protocol,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://synapseprotocol.com,,https://twitter.com/SynapseProtocol,,Exchanges & On-Ramps,,,✅ Found,Synapse Protocol,id1758096286-8I1mVo0eS3y-HCLEPwhL9g,https://admin.thegrid.id/profiles/?rootId=id1758096286-8I1mVo0eS3y-HCLEPwhL9g,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Orange,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.orangeweb3.com,,https://x.com/orange_web3,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Suzaku,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.suzaku.network/,,https://twitter.com/SuzakuNetwork,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
The Binary Holdings,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.thebinaryholdings.com/,,https://x.com/thebinaryhldgs,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Letsbuyhealthcare,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://letsbuyhealthcare.com/,,https://x.com/Letsbuyhealth,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
SK Planet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.skplanet.com/main,,https://twitter.com/avax/status/1646528786949890053?s=20,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Emmet Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://emmet.finance/,,https://twitter.com/Emmet_Finance,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
CodeNekt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.codenekt.com,,https://twitter.com/cdktoken,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
tixbase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://tixbase.com,,https://twitter.com/tixbase,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Green Dot L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.cayg.app/,,https://twitter.com/DeloitteGov,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
